Transaction_ID,Transaction_Date,Transaction_Time,Branch_ID,Customer_ID,Product_ID,Quantity,Unit_Price_KES,Discount_Percent,VAT_Percent,Payment_Method,Mpesa_Reference,Sales_Channel,Salesperson_ID,Delivery_Fee_KES,Order_Status
TXN011872,2025-05-03,09:45:08,BR006,CUST01381,PROD065,4,147.19,0.15,0.16,Bank Transfer,,Physical Store,EMP006,0,Completed
TXN011873,2026-02-15,16:50:26,BR006,CUST01459,PROD113,1,711.11,0.05,0.16,M-Pesa,T2RUR13NS1,Physical Store,EMP018,0,Completed
TXN011874,2026-01-08,15:13:34,BR002,CUST00623,PROD100,2,626.81,0.1,0.16,Cash,,Physical Store,EMP026,0,Completed
TXN011875,2025-09-05,09:34:21,BR003,CUST01159,PROD013,3,2167.3,0.05,0.16,Cash,,Physical Store,EMP051,0,Completed
TXN011876,2025-08-07,20:34:17,BR012,CUST02611,PROD004,3,583.09,0.1,0.16,M-Pesa,QBCEU33RBD,WhatsApp Order,EMP024,0,Cancelled
TXN011877,2026-02-11,19:59:03,BR008,CUST01450,PROD014,2,106.95,0.15,0.16,Bank Transfer,,Physical Store,EMP008,0,Cancelled
TXN011878,2026-02-13,08:00:53,BR002,CUST00805,PROD099,1,339.97,0.1,0.16,M-Pesa,33AHW96BAL,Physical Store,EMP002,0,Completed
TXN011879,2025-07-21,15:59:14,BR008,CUST01410,PROD058,2,85.51,0,0.16,M-Pesa,1RHNVIE3E1,Physical Store,EMP032,0,Completed
TXN011880,2026-08-11,20:13:09,BR002,CUST02791,PROD068,1,579.31,0.1,0.16,Cash,,Physical Store,EMP026,0,Completed
TXN011881,2025-12-09,18:58:14,BR006,CUST01506,PROD009,2,303.77,0.05,0.16,M-Pesa,I1OGHSETC4,Physical Store,EMP042,0,Completed
TXN011882,2025-11-26,16:32:37,BR006,CUST01094,PROD065,1,151.24,0.1,0.16,Card,,Physical Store,EMP006,0,Completed
TXN011883,2025-07-14,11:18:27,BR009,CUST00943,PROD046,5,97.58,0.05,0.16,M-Pesa,KBHSV6KUA1,Physical Store,EMP057,0,Completed
TXN011884,2026-03-06,18:16:47,BR001,CUST01784,PROD066,2,199.51,0,0.16,Cash,,Online,EMP049,350,Completed
TXN011885,2025-02-25,10:58:12,BR011,CUST00616,PROD082,4,226.67,0,0.16,Card,,Physical Store,EMP011,0,Completed
TXN011886,2026-01-28,08:06:49,BR003,CUST02232,PROD108,1,164.29,0,0.16,M-Pesa,WM9Q3WY917,Physical Store,EMP039,0,Completed
TXN011887,2026-07-13,13:35:22,BR006,CUST01737,PROD051,1,213.9,0.15,0.16,Card,,Physical Store,EMP006,0,Completed
TXN011888,2026-04-18,10:48:06,BR002,CUST01402,PROD001,2,211.76,0,0.16,Card,,Physical Store,EMP038,0,Completed
TXN011889,2025-03-27,10:45:11,BR001,CUST02114,PROD018,1,253.93,0.05,0.16,Card,,Physical Store,EMP049,0,Completed
TXN011890,2025-03-17,09:08:55,BR005,CUST02866,PROD117,1,2492.26,0.05,0.16,M-Pesa,OWIEWSUUCB,Physical Store,EMP041,0,Cancelled
TXN011891,2025-07-04,18:09:34,BR001,CUST01931,PROD082,1,222.65,0,0.16,Card,,Physical Store,EMP013,0,Completed
TXN011892,2025-10-30,14:53:46,BR008,CUST01051,PROD113,4,702.45,0,0.16,M-Pesa,ZQ51ZQHUOJ,WhatsApp Order,EMP020,200,Completed
TXN011893,2026-05-07,16:06:37,BR002,CUST02807,PROD067,3,192.67,0,0.16,M-Pesa,85COB30FO4,Physical Store,EMP002,0,Completed
TXN011894,2025-03-23,13:31:06,BR012,CUST02967,PROD089,2,90.37,0.05,0.16,M-Pesa,EEA8MEI8PI,Online,EMP060,400,Completed
TXN011895,2025-02-05,13:48:23,BR003,CUST02590,PROD028,1,403.79,0.05,0.16,Bank Transfer,,Physical Store,EMP039,0,Completed
TXN011896,2025-01-18,14:24:27,BR012,CUST01431,PROD059,2,233.22,0,0.16,Card,,Physical Store,EMP048,0,Completed
TXN011897,2025-11-06,14:10:47,BR003,CUST01893,PROD026,2,88.71,0.1,0.16,M-Pesa,50DUG5ZAD0,Physical Store,EMP003,0,Completed
TXN011898,2025-02-19,18:33:11,BR011,CUST02126,PROD032,1,2265.09,0.15,0.16,M-Pesa,2CHT9T1NFE,Physical Store,EMP011,0,Completed
TXN011899,2025-11-09,10:35:37,BR004,CUST02618,PROD027,2,213.66,0.05,0.16,Bank Transfer,,Physical Store,EMP028,0,Completed
TXN011900,2026-07-07,17:39:56,BR011,CUST02780,PROD048,3,755.85,0.15,0.16,M-Pesa,VH8N0A9UX9,Online,EMP023,200,Completed
TXN011901,2025-02-21,09:51:24,BR011,CUST02780,PROD076,1,317.04,0,0.16,M-Pesa,1RKVGDG8NZ,Physical Store,EMP059,0,Completed
TXN011902,2026-03-21,10:45:27,BR003,CUST01455,PROD036,1,562.33,0,0.16,Card,,Physical Store,EMP015,0,Completed
TXN011903,2025-11-22,15:39:16,BR009,CUST02604,PROD090,1,51.77,0.1,0.16,M-Pesa,PS3IILWPOT,Physical Store,EMP021,0,Completed
TXN011904,2025-04-26,16:42:40,BR003,CUST00901,PROD062,4,104.22,0,0.16,M-Pesa,AS3PVBGQFX,Online,EMP051,150,Completed
TXN011905,2025-05-25,18:59:44,BR003,CUST02191,PROD017,3,654.54,0.15,0.16,M-Pesa,6DJM70CNMS,Physical Store,EMP027,0,Completed
TXN011906,2026-06-09,19:44:54,BR012,CUST02083,PROD051,1,216.65,0.15,0.16,M-Pesa,UKJVSIRL3P,Online,EMP060,150,Completed
TXN011907,2025-02-16,11:23:30,BR002,CUST01592,PROD080,2,938.41,0.05,0.16,Cash,,WhatsApp Order,EMP026,350,Completed
TXN011908,2026-05-15,09:15:52,BR010,CUST01287,PROD089,2,92.83,0,0.16,M-Pesa,O4J040JZLJ,Online,EMP010,350,Completed
TXN011909,2025-06-15,20:10:14,BR008,CUST01477,PROD005,1,3405.42,0,0.16,M-Pesa,NBRTHHGP2S,Physical Store,EMP020,0,Completed
TXN011910,2025-02-16,18:25:06,BR002,CUST00905,PROD099,1,350.65,0,0.16,M-Pesa,GGN8YG9X7N,Physical Store,EMP014,0,Completed
TXN011911,2025-04-18,18:31:17,BR012,CUST01928,PROD019,1,227.53,0,0.16,M-Pesa,RVURS7OGWB,Physical Store,EMP024,0,Completed
TXN011912,2025-11-25,13:47:31,BR009,CUST00223,PROD077,2,2006.64,0,0.16,M-Pesa,8445FED85N,Physical Store,EMP057,0,Completed
TXN011913,2026-06-25,19:34:10,BR006,CUST00341,PROD012,5,190.89,0.05,0.16,M-Pesa,V4YUC73GCH,Physical Store,EMP054,0,Completed
TXN011914,2025-12-14,17:06:00,BR003,CUST00846,PROD098,1,146.48,0,0.16,M-Pesa,7GC8D4LB87,WhatsApp Order,EMP051,150,Completed
TXN011915,2026-01-05,09:09:52,BR009,CUST00958,PROD089,3,88.61,0.15,0.16,Cash,,Physical Store,EMP057,0,Completed
TXN011916,2026-07-12,09:49:24,BR011,CUST02869,PROD039,3,827.53,0.05,0.16,M-Pesa,BB404MSODP,Physical Store,EMP059,0,Completed
TXN011917,2026-04-25,18:09:09,BR007,CUST00302,PROD079,2,1182.4,0.05,0.16,M-Pesa,EWKP8Z4MET,Physical Store,EMP019,0,Completed
TXN011918,2026-01-23,16:45:40,BR003,CUST01215,PROD117,1,2430.67,0,0.16,M-Pesa,SY17Z04MMF,Physical Store,EMP051,0,Completed
TXN011919,2026-01-27,14:50:21,BR008,CUST02167,PROD094,1,70.38,0,0.16,Cash,,WhatsApp Order,EMP044,150,Completed
TXN011920,2025-09-23,12:25:48,BR007,CUST02797,PROD094,3,69.28,0,0.16,M-Pesa,L3M6VGEWSL,Physical Store,EMP031,0,Cancelled
TXN011921,2025-05-18,18:07:40,BR001,CUST01742,PROD010,1,312.97,0,0.16,M-Pesa,5YQYHN46B4,Physical Store,EMP025,0,Completed
TXN011922,2026-03-31,11:16:32,BR012,CUST00934,PROD053,1,4208.15,0.1,0.16,Bank Transfer,,Physical Store,EMP036,0,Completed
TXN011923,2025-02-19,11:20:05,BR005,CUST02864,PROD065,8,155.56,0.1,0.16,M-Pesa,RLAK40NA3J,Online,EMP005,200,Completed
TXN011924,2025-10-14,11:14:04,BR004,CUST02751,PROD117,2,2542.17,0,0.16,M-Pesa,SVSP4IB9E9,Physical Store,EMP028,0,Completed
TXN011925,2025-08-02,19:18:24,BR010,CUST01314,PROD027,1,222.25,0.05,0.16,Card,,Physical Store,EMP034,0,Completed
TXN011926,2025-08-08,14:06:02,BR003,CUST00378,PROD059,4,242.95,0.1,0.16,M-Pesa,NJ6JBXOP5S,WhatsApp Order,EMP039,250,Completed
TXN011927,2025-08-05,18:33:16,BR010,CUST01675,PROD088,1,1279.68,0.05,0.16,M-Pesa,16QXRDXKB1,Online,EMP058,300,Completed
TXN011928,2025-10-10,08:50:41,BR001,CUST02114,PROD078,1,125.46,0,0.16,Cash,,Physical Store,EMP013,0,Completed
TXN011929,2026-01-07,12:40:52,BR010,CUST00101,PROD099,1,342.99,0.05,0.16,M-Pesa,39YEGUV5F9,WhatsApp Order,EMP034,200,Completed
TXN011930,2026-03-21,13:26:46,BR006,CUST01223,PROD105,2,340.13,0,0.16,Card,,Online,EMP018,0,Refunded
TXN011931,2025-08-29,15:52:45,BR001,CUST02254,PROD019,1,236.29,0.05,0.16,M-Pesa,6WAIQ8HPKZ,Online,EMP013,300,Completed
TXN011932,2025-02-05,18:31:22,BR012,CUST01529,PROD103,1,555.17,0.15,0.16,M-Pesa,1983S1UHSG,Physical Store,EMP012,0,Completed
TXN011933,2025-07-12,18:00:54,BR002,CUST00459,PROD117,1,2381.06,0,0.16,M-Pesa,PZ7HBNGA0F,Online,EMP050,300,Completed
TXN011934,2026-01-06,08:56:21,BR004,CUST02527,PROD024,3,817.39,0,0.16,Cash,,Online,EMP004,200,Completed
TXN011935,2026-01-16,17:01:43,BR009,CUST00109,PROD059,2,236.65,0.05,0.16,Card,,Physical Store,EMP009,0,Completed
TXN011936,2025-09-27,19:58:42,BR002,CUST02807,PROD083,4,161.96,0,0.16,Bank Transfer,,Online,EMP050,0,Cancelled
TXN011937,2025-08-18,18:45:11,BR009,CUST00353,PROD074,1,311.35,0,0.16,M-Pesa,I6LVV6LU8M,Physical Store,EMP009,0,Completed
TXN011938,2025-01-22,13:16:48,BR003,CUST01366,PROD097,1,129.98,0,0.16,M-Pesa,TJLRZT062W,Physical Store,EMP039,0,Completed
TXN011939,2025-08-07,12:04:50,BR006,CUST00909,PROD080,1,972.07,0,0.16,M-Pesa,20MHIGTRO1,Physical Store,EMP018,0,Completed
TXN011940,2026-02-13,16:11:48,BR006,CUST00662,PROD088,1,1245.83,0.05,0.16,Cash,,WhatsApp Order,EMP042,300,Completed
TXN011941,2025-07-16,13:32:06,BR001,CUST02436,PROD088,1,1301.05,0.05,0.16,M-Pesa,JT3WBAOLWM,Physical Store,EMP049,0,Completed
TXN011942,2026-05-22,15:10:09,BR007,CUST00997,PROD089,1,88.31,0.05,0.16,Card,,Physical Store,EMP055,0,Completed
TXN011943,2026-04-02,08:23:21,BR003,CUST01170,PROD116,1,223.12,0,0.16,Card,,Physical Store,EMP003,0,Completed
TXN011944,2025-02-07,10:38:52,BR001,CUST00410,PROD083,2,159.66,0.05,0.16,Cash,,Physical Store,EMP001,0,Completed
TXN011945,2025-07-21,09:44:22,BR006,CUST00958,PROD105,1,337.26,0,0.16,M-Pesa,DZVFM6O5LL,Physical Store,EMP054,0,Cancelled
TXN011946,2025-08-05,09:19:19,BR007,CUST02229,PROD097,1,126.74,0,0.16,M-Pesa,EF289XSKTF,Physical Store,EMP031,0,Completed
TXN011947,2026-03-07,18:13:05,BR002,CUST00937,PROD007,1,903.8,0.1,0.16,M-Pesa,LP98XF6W04,Physical Store,EMP050,0,Completed
TXN011948,2025-09-29,09:04:43,BR001,CUST00804,PROD042,1,245.3,0.15,0.16,Card,,Physical Store,EMP025,0,Completed
TXN011949,2026-01-10,12:05:26,BR012,CUST00826,PROD114,1,209.89,0,0.16,Card,,Online,EMP024,250,Completed
TXN011950,2026-07-25,17:28:12,BR012,CUST02271,PROD045,1,1257.07,0.05,0.16,M-Pesa,KLXQEUL794,Physical Store,EMP048,0,Completed
TXN011951,2026-06-16,15:51:02,BR008,CUST00005,PROD116,2,234.43,0.15,0.16,Cash,,Online,EMP020,150,Completed
TXN011952,2025-08-30,10:34:28,BR001,CUST01079,PROD082,1,216.91,0,0.16,M-Pesa,2EG4H26C18,Physical Store,EMP025,0,Completed
TXN011953,2025-06-08,13:23:07,BR001,CUST02184,PROD091,1,273.3,0,0.16,Cash,,Online,EMP037,350,Completed
TXN011954,2025-02-25,14:01:27,BR001,CUST00013,PROD115,1,167.81,0,0.16,M-Pesa,QHU4HJ2CFF,Physical Store,EMP049,0,Completed
TXN011955,2025-05-22,19:24:22,BR009,CUST00367,PROD073,8,303.15,0.05,0.16,M-Pesa,ZPO0D6BC1D,Physical Store,EMP033,0,Completed
TXN011956,2026-03-22,08:02:45,BR007,CUST01861,PROD050,2,139.76,0.05,0.16,M-Pesa,E1VK0HNTV8,Physical Store,EMP031,0,Completed
TXN011957,2026-07-07,15:33:49,BR006,CUST01396,PROD016,2,636.44,0,0.16,M-Pesa,PI95A6EGMP,Physical Store,EMP042,0,Completed
TXN011958,2025-01-27,20:10:35,BR007,CUST02438,PROD040,5,407.51,0.15,0.16,M-Pesa,Z0E5RFMXE6,Physical Store,EMP019,0,Completed
TXN011959,2026-02-28,09:01:30,BR001,CUST02664,PROD073,1,301.11,0.15,0.16,Cash,,Physical Store,EMP037,0,Completed
TXN011960,2025-04-13,20:12:28,BR005,CUST00109,PROD035,2,389.88,0,0.16,Cash,,Physical Store,EMP029,0,Completed
TXN011961,2026-06-14,19:19:38,BR003,CUST02812,PROD115,1,169.49,0.05,0.16,Card,,Online,EMP003,150,Completed
TXN011962,2026-06-21,14:32:19,BR011,CUST00697,PROD047,6,626.51,0.1,0.16,Cash,,Physical Store,EMP011,0,Completed
TXN011963,2026-05-26,15:54:14,BR002,CUST01678,PROD074,1,304.4,0.05,0.16,M-Pesa,3M2QFWW87W,Physical Store,EMP050,0,Completed
TXN011964,2025-09-29,08:20:10,BR009,CUST00517,PROD032,1,2271.76,0.15,0.16,M-Pesa,262DJIFG1A,Online,EMP021,250,Completed
TXN011965,2025-07-28,08:47:30,BR012,CUST00876,PROD088,1,1260.35,0,0.16,Card,,WhatsApp Order,EMP048,0,Refunded
TXN011966,2025-08-11,13:34:50,BR002,CUST02278,PROD049,2,529.19,0,0.16,M-Pesa,8FUYXZ0OAY,Physical Store,EMP002,0,Completed
TXN011967,2025-09-23,13:24:31,BR003,CUST01777,PROD106,1,298.46,0,0.16,Card,,Physical Store,EMP027,0,Completed
TXN011968,2025-01-06,09:48:31,BR001,CUST01865,PROD083,3,156.26,0,0.16,Card,,Physical Store,EMP013,0,Completed
TXN011969,2026-06-11,09:22:11,BR009,CUST01237,PROD072,3,624.81,0,0.16,M-Pesa,5813I7P3HW,Physical Store,EMP021,0,Completed
TXN011970,2025-03-03,16:22:17,BR007,CUST01484,PROD070,1,491.93,0,0.16,Cash,,WhatsApp Order,EMP007,150,Completed
TXN011971,2025-03-03,08:08:30,BR006,CUST01260,PROD113,1,731.08,0,0.16,Cash,,Physical Store,EMP054,0,Completed
TXN011972,2025-12-29,16:05:44,BR007,CUST02207,PROD082,2,217.64,0.15,0.16,M-Pesa,01ROTPRE95,Physical Store,EMP055,0,Completed
TXN011973,2025-05-05,12:44:59,BR002,CUST01756,PROD011,2,511.68,0.05,0.16,Cash,,Physical Store,EMP050,0,Completed
TXN011974,2026-08-18,20:41:32,BR012,CUST00206,PROD076,10,312.04,0.15,0.16,Cash,,Physical Store,EMP012,0,Completed
TXN011975,2025-12-11,20:53:52,BR002,CUST00706,PROD105,4,340.53,0,0.16,Card,,Physical Store,EMP002,0,Completed
TXN011976,2025-04-29,15:50:58,BR002,CUST00721,PROD026,2,89.65,0.05,0.16,Cash,,Physical Store,EMP038,0,Completed
TXN011977,2025-05-11,15:13:12,BR006,CUST01992,PROD072,1,622.41,0,0.16,M-Pesa,EBCMTUTTFH,Physical Store,EMP018,0,Completed
TXN011978,2025-12-16,13:38:30,BR008,CUST02374,PROD117,3,2379.02,0.05,0.16,M-Pesa,CQL2TPY2EA,Physical Store,EMP044,0,Completed
TXN011979,2025-09-22,09:02:53,BR001,CUST01028,PROD021,4,5114.41,0,0.16,M-Pesa,TKMS466OW0,Physical Store,EMP013,0,Completed
TXN011980,2025-08-16,18:13:23,BR003,CUST02804,PROD022,1,184.06,0,0.16,Bank Transfer,,Physical Store,EMP015,0,Completed
TXN011981,2026-06-17,19:23:50,BR001,CUST00450,PROD058,2,85.63,0.15,0.16,M-Pesa,HPH8SX4ZKI,Physical Store,EMP025,0,Completed
TXN011982,2025-10-28,13:06:36,BR001,CUST01101,PROD086,1,249.63,0.05,0.16,M-Pesa,L1YNHV3DDM,Physical Store,EMP037,0,Completed
TXN011983,2026-02-17,17:37:52,BR011,CUST02167,PROD010,8,301.33,0.05,0.16,M-Pesa,0KI1XZ8QIM,Physical Store,EMP035,0,Completed
TXN011984,2025-04-26,10:22:10,BR004,CUST01938,PROD070,1,509.49,0,0.16,Bank Transfer,,Physical Store,EMP016,0,Completed
TXN011985,2026-03-27,13:38:43,BR003,CUST00660,PROD077,1,2007.98,0,0.16,M-Pesa,SKMY1BIUSB,WhatsApp Order,EMP051,300,Completed
TXN011986,2025-11-28,16:54:07,BR012,CUST02105,PROD073,1,319.98,0,0.16,M-Pesa,P1AQ7U0EUM,Physical Store,EMP024,0,Completed
TXN011987,2025-09-20,18:05:05,BR006,CUST00710,PROD018,2,252.66,0,0.16,M-Pesa,KW16A7P03R,Physical Store,EMP054,0,Completed
TXN011988,2025-12-13,08:39:36,BR001,CUST00557,PROD080,1,983.75,0.05,0.16,Card,,Physical Store,EMP001,0,Completed
TXN011989,2025-03-19,14:35:06,BR001,CUST01831,PROD092,2,299.52,0,0.16,Card,,Physical Store,EMP049,0,Completed
TXN011990,2026-01-08,18:50:13,BR004,CUST02038,PROD098,1,155.58,0,0.16,Cash,,Online,EMP004,300,Completed
TXN011991,2025-11-25,15:36:19,BR009,CUST00233,PROD067,1,189.24,0.1,0.16,M-Pesa,LF5EB4H08R,Online,EMP045,350,Completed
TXN011992,2025-07-13,18:23:15,BR006,CUST02169,PROD097,6,129.14,0.1,0.16,M-Pesa,IHTB9IVHT3,Online,EMP030,0,Cancelled
TXN011993,2025-03-30,17:05:17,BR001,CUST01219,PROD120,2,1014.74,0.15,0.16,Cash,,Physical Store,EMP037,0,Completed
TXN011994,2026-04-29,11:36:51,BR001,CUST00817,PROD016,2,644.95,0,0.16,Cash,,Physical Store,EMP001,0,Completed
TXN011995,2025-11-09,17:05:28,BR007,CUST01327,PROD019,1,238.44,0.15,0.16,M-Pesa,T4KZB9951A,Online,EMP019,300,Completed
TXN011996,2026-03-22,10:39:40,BR011,CUST02345,PROD083,4,166.08,0,0.16,M-Pesa,EUH6BAYQJW,Physical Store,EMP035,0,Completed
TXN011997,2025-05-11,15:55:30,BR008,CUST01317,PROD077,3,1983.3,0,0.16,Cash,,Physical Store,EMP044,0,Completed
TXN011998,2025-06-17,19:11:41,BR008,CUST01882,PROD109,1,2249.46,0.15,0.16,M-Pesa,6I3OLLOMYA,Online,EMP044,250,Completed
TXN011999,2025-11-30,08:33:30,BR009,CUST01356,PROD026,1,87.53,0.05,0.16,Cash,,Physical Store,EMP057,0,Completed
TXN012000,2025-01-18,12:07:48,BR007,CUST01432,PROD001,1,205.27,0.05,0.16,M-Pesa,E2WFB5LI57,Physical Store,EMP043,0,Completed
TXN012001,2026-08-06,19:12:43,BR006,CUST01811,PROD075,2,335.27,0,0.16,M-Pesa,T72NGIPDAC,Physical Store,EMP030,0,Completed
TXN012002,2026-04-07,11:13:48,BR002,CUST00290,PROD090,2,48.57,0.05,0.16,Cash,,Physical Store,EMP026,0,Completed
TXN012003,2025-06-03,18:52:48,BR003,CUST02095,PROD097,2,123.62,0,0.16,M-Pesa,FXP8KUEJYS,WhatsApp Order,EMP051,300,Completed
TXN012004,2025-05-10,19:58:00,BR007,CUST00328,PROD063,2,482.74,0.05,0.16,M-Pesa,5OEPFWFZUS,Physical Store,EMP007,0,Completed
TXN012005,2025-01-06,08:48:38,BR005,CUST00156,PROD043,1,311.06,0.15,0.16,M-Pesa,J3E33WCOYO,Online,EMP017,150,Completed
TXN012006,2025-06-10,18:48:10,BR010,CUST00136,PROD030,2,96.16,0.1,0.16,M-Pesa,5V4BWW5KJW,Physical Store,EMP034,0,Completed
TXN012007,2025-08-07,17:44:08,BR008,CUST01788,PROD118,5,277.6,0,0.16,M-Pesa,0JVDAGP1Q8,Physical Store,EMP020,0,Completed
TXN012008,2025-02-18,15:58:17,BR005,CUST01668,PROD035,1,411.77,0.05,0.16,M-Pesa,OOLE5F7FY8,Physical Store,EMP029,0,Completed
TXN012009,2025-01-16,18:02:34,BR010,CUST01923,PROD026,3,87.5,0.1,0.16,M-Pesa,OAJRVLKL8E,Physical Store,EMP022,0,Completed
TXN012010,2026-04-11,20:59:40,BR012,CUST00622,PROD102,8,512.01,0,0.16,M-Pesa,Y7NUWQX8ZS,Physical Store,EMP060,0,Completed
TXN012011,2025-09-02,12:14:20,BR001,CUST02949,PROD051,10,223.41,0,0.16,Cash,,Online,EMP037,250,Completed
TXN012012,2026-02-16,20:35:27,BR005,CUST02395,PROD099,2,342.27,0.15,0.16,M-Pesa,0QJ4SCTS9K,Physical Store,EMP053,0,Completed
TXN012013,2025-06-20,08:45:36,BR007,CUST02762,PROD105,1,332.42,0.1,0.16,Cash,,Online,EMP055,300,Completed
TXN012014,2026-03-16,10:07:48,BR011,CUST01311,PROD074,5,307.36,0,0.16,M-Pesa,3BXVG4QEBY,Physical Store,EMP047,0,Completed
TXN012015,2026-05-14,18:58:53,BR011,CUST02479,PROD059,3,240.13,0,0.16,M-Pesa,YC92GHLL4G,Online,EMP011,200,Completed
TXN012016,2025-08-10,09:06:14,BR003,CUST00570,PROD083,3,160.66,0,0.16,Card,,Physical Store,EMP039,0,Completed
TXN012017,2026-05-14,20:45:24,BR008,CUST00084,PROD113,1,729.8,0.1,0.16,Cash,,Physical Store,EMP044,0,Completed
TXN012018,2025-06-17,13:10:48,BR008,CUST00794,PROD120,1,1033.22,0,0.16,M-Pesa,PGO4T9URNR,Physical Store,EMP008,0,Completed
TXN012019,2025-01-13,13:58:09,BR003,CUST01512,PROD106,1,295.24,0.05,0.16,Card,,Physical Store,EMP051,0,Completed
TXN012020,2025-03-14,20:13:37,BR002,CUST01033,PROD057,1,59.02,0,0.16,Card,,Physical Store,EMP014,0,Completed
TXN012021,2026-04-03,13:33:40,BR001,CUST00370,PROD086,1,242.78,0,0.16,M-Pesa,9QAPOMI5D9,Physical Store,EMP049,0,Completed
TXN012022,2025-06-05,12:25:09,BR008,CUST01112,PROD093,6,901.53,0.05,0.16,M-Pesa,LMMDPP6NHN,Online,EMP020,350,Completed
TXN012023,2026-07-27,09:50:13,BR011,CUST00842,PROD027,1,224.08,0,0.16,M-Pesa,JSBAMC1345,Physical Store,EMP035,0,Completed
TXN012024,2025-06-19,17:15:21,BR002,CUST00288,PROD043,1,325.07,0,0.16,Card,,Online,EMP026,250,Completed
TXN012025,2026-07-15,14:26:37,BR012,CUST02968,PROD071,1,933.89,0,0.16,M-Pesa,AALK0R9DBE,Physical Store,EMP036,0,Completed
TXN012026,2025-09-12,17:39:02,BR010,CUST02643,PROD025,3,57.09,0,0.16,M-Pesa,ZD4PU39CX5,Online,EMP010,200,Completed
TXN012027,2026-01-28,11:25:33,BR006,CUST02780,PROD107,4,474.76,0,0.16,Cash,,Physical Store,EMP030,0,Completed
TXN012028,2025-12-14,16:23:49,BR001,CUST01096,PROD003,1,231.6,0.05,0.16,Card,,Physical Store,EMP013,0,Completed
TXN012029,2025-06-06,12:36:31,BR002,CUST02039,PROD013,4,2190.46,0.05,0.16,M-Pesa,G6AHITOFH9,Physical Store,EMP014,0,Completed
TXN012030,2025-09-30,11:42:54,BR007,CUST00175,PROD030,8,97.45,0,0.16,Card,,Physical Store,EMP031,0,Completed
TXN012031,2025-01-12,10:25:52,BR008,CUST01523,PROD025,1,53.4,0,0.16,M-Pesa,CSE7FBXZQ4,Online,EMP032,250,Completed
TXN012032,2025-01-21,09:43:21,BR008,CUST00193,PROD025,3,56.67,0,0.16,M-Pesa,57X91SQFB7,Physical Store,EMP008,0,Completed
TXN012033,2026-08-11,10:10:22,BR001,CUST01099,PROD035,2,398.85,0,0.16,M-Pesa,FD62QYL5C4,Physical Store,EMP013,0,Completed
TXN012034,2025-11-18,09:55:46,BR006,CUST00381,PROD035,4,413.92,0.15,0.16,Cash,,Physical Store,EMP054,0,Completed
TXN012035,2026-05-30,11:41:17,BR009,CUST01049,PROD098,2,147.41,0,0.16,Bank Transfer,,Physical Store,EMP021,0,Completed
TXN012036,2026-07-29,19:50:24,BR001,CUST00781,PROD002,3,197.26,0,0.16,M-Pesa,YOVAQLJXFO,Physical Store,EMP001,0,Completed
TXN012037,2025-11-12,11:16:56,BR008,CUST00765,PROD105,6,332.99,0.05,0.16,M-Pesa,HMF7AVD32G,Physical Store,EMP008,0,Completed
TXN012038,2026-01-29,12:09:46,BR008,CUST00864,PROD090,2,48.87,0.05,0.16,M-Pesa,7FZCXBSP56,Physical Store,EMP032,0,Completed
TXN012039,2025-05-31,15:14:46,BR001,CUST02013,PROD100,2,610.14,0,0.16,Bank Transfer,,Online,EMP001,250,Completed
TXN012040,2026-08-29,14:50:51,BR004,CUST01202,PROD018,1,252.39,0.05,0.16,M-Pesa,B4JPVT2ZD7,Physical Store,EMP004,0,Completed
TXN012041,2025-04-04,10:36:40,BR007,CUST02916,PROD102,1,506.76,0.1,0.16,M-Pesa,TN0510Y8WP,Physical Store,EMP043,0,Completed
TXN012042,2025-11-05,18:12:05,BR010,CUST02303,PROD047,2,593.13,0.1,0.16,M-Pesa,Y09BKTHM9O,Online,EMP046,400,Completed
TXN012043,2025-05-24,14:13:13,BR003,CUST00271,PROD059,1,242.87,0.05,0.16,Cash,,WhatsApp Order,EMP051,250,Completed
TXN012044,2026-01-02,17:01:20,BR006,CUST00758,PROD104,2,879.85,0.05,0.16,M-Pesa,BMDIFKLU8Z,Physical Store,EMP018,0,Completed
TXN012045,2026-06-22,15:31:17,BR007,CUST02363,PROD113,4,709.77,0,0.16,Cash,,Online,EMP055,200,Completed
TXN012046,2025-01-04,14:05:28,BR004,CUST02248,PROD020,8,249.03,0.15,0.16,M-Pesa,39L2ETB9EB,Online,EMP040,150,Completed
TXN012047,2025-01-14,13:45:21,BR003,CUST02217,PROD061,2,2118.47,0.05,0.16,Cash,,Online,EMP039,350,Completed
TXN012048,2025-08-19,10:59:59,BR011,CUST00683,PROD011,4,505.68,0.05,0.16,M-Pesa,EUS5T0FOS7,WhatsApp Order,EMP047,200,Completed
TXN012049,2026-01-06,18:37:12,BR008,CUST00516,PROD090,4,51.12,0,0.16,M-Pesa,J4ND5G94JV,Physical Store,EMP044,0,Completed
TXN012050,2026-04-08,14:34:31,BR007,CUST01526,PROD103,2,566.62,0.1,0.16,M-Pesa,9HASMN3VFE,Physical Store,EMP031,0,Completed
TXN012051,2025-08-11,16:39:43,BR007,CUST02984,PROD058,8,82.8,0.05,0.16,M-Pesa,WPCDZSAFOR,Physical Store,EMP055,0,Completed
TXN012052,2026-04-14,10:44:55,BR007,CUST02236,PROD113,2,705.06,0.15,0.16,M-Pesa,FB324YIOQ4,Online,EMP007,250,Completed
