Transaction_ID,Transaction_Date,Transaction_Time,Branch_ID,Customer_ID,Product_ID,Quantity,Unit_Price_KES,Discount_Percent,VAT_Percent,Payment_Method,Mpesa_Reference,Sales_Channel,Salesperson_ID,Delivery_Fee_KES,Order_Status,Gross_Sales_KES,Discount_Amount_KES,Net_Sales_KES,VAT_Amount_KES,Final_Revenue_KES
TXN012266,2026-03-01,13:15:46,BR001,CUST02760,PROD018,1,237.83,0.1,0.16,Bank Transfer,,Online,EMP037,250,Completed,237.83,23.78,214.05,34.25,498.3
TXN012267,2025-08-06,19:46:09,BR001,CUST00502,PROD002,1,190.72,0,0.16,Cash,,Online,EMP037,200,Completed,190.72,0.0,190.72,30.52,421.24
TXN012268,2025-03-01,11:10:21,BR010,CUST01561,PROD037,10,4214.28,0.05,0.16,Cash,,Physical Store,EMP010,0,Completed,42142.8,2107.14,40035.66,6405.71,46441.37
TXN012269,2026-07-23,14:57:55,BR009,CUST02265,PROD011,2,516.97,0.1,0.16,Card,,Online,EMP057,200,Completed,1033.94,103.39,930.55,148.89,1279.44
TXN012270,2025-12-31,14:48:59,BR004,CUST02090,PROD099,1,331.46,0.15,0.16,M-Pesa,O5VMNUPGY0,Physical Store,EMP052,0,Completed,331.46,49.72,281.74,45.08,326.82
TXN012271,2025-01-21,16:25:41,BR008,CUST01628,PROD018,1,248.12,0,0.16,Card,,Physical Store,EMP032,0,Completed,248.12,0.0,248.12,39.7,287.82
TXN012272,2025-06-25,11:12:49,BR005,CUST02175,PROD011,1,521.97,0.1,0.16,M-Pesa,3V5VQ1A5SS,Online,EMP005,350,Completed,521.97,52.2,469.77,75.16,894.93
TXN012273,2025-08-16,18:55:14,BR003,CUST01888,PROD020,2,234.14,0,0.16,Card,,Physical Store,EMP039,0,Completed,468.28,0.0,468.28,74.92,543.2
TXN012274,2025-10-12,13:36:16,BR001,CUST00816,PROD110,1,70.49,0.05,0.16,M-Pesa,1O4WNU26B2,Physical Store,EMP001,0,Completed,70.49,3.52,66.97,10.72,77.69
TXN012275,2025-03-14,17:50:26,BR009,CUST02914,PROD007,10,905.68,0.15,0.16,Card,,Online,EMP045,300,Completed,9056.8,1358.52,7698.28,1231.72,9230.0
TXN012276,2025-06-06,15:18:24,BR011,CUST02361,PROD024,1,820.34,0.15,0.16,M-Pesa,FET2QRH1C9,WhatsApp Order,EMP023,200,Completed,820.34,123.05,697.29,111.57,1008.86
TXN012277,2025-08-28,09:59:08,BR011,CUST01507,PROD001,10,207.21,0.05,0.16,M-Pesa,WI4HO0P1TE,Physical Store,EMP035,0,Completed,2072.1,103.61,1968.49,314.96,2283.45
TXN012278,2025-02-18,14:33:15,BR003,CUST00900,PROD033,2,159.27,0.1,0.16,Bank Transfer,,Online,EMP051,0,Cancelled,318.54,31.85,286.69,45.87,0
TXN012279,2025-12-22,09:41:38,BR001,CUST01920,PROD068,3,588.85,0.1,0.16,Cash,,Physical Store,EMP013,0,Completed,1766.55,176.66,1589.89,254.38,1844.27
TXN012280,2025-02-23,10:26:49,BR010,CUST02954,PROD113,1,709.08,0,0.16,M-Pesa,18P75X7BO0,Physical Store,EMP034,0,Completed,709.08,0.0,709.08,113.45,822.53
TXN012281,2026-01-21,10:43:23,BR007,CUST02121,PROD025,5,54.5,0,0.16,Card,,Physical Store,EMP031,0,Completed,272.5,0.0,272.5,43.6,316.1
TXN012282,2026-01-09,12:58:14,BR001,CUST00319,PROD050,1,138.83,0.05,0.16,M-Pesa,GCO07I5JCB,WhatsApp Order,EMP013,300,Completed,138.83,6.94,131.89,21.1,452.99
TXN012283,2026-07-20,17:39:21,BR001,CUST00168,PROD033,1,155.71,0,0.16,M-Pesa,MZC68BZD5X,Physical Store,EMP037,0,Completed,155.71,0.0,155.71,24.91,180.62
TXN012284,2025-09-21,11:43:07,BR009,CUST02620,PROD044,10,337.35,0.05,0.16,M-Pesa,O0KQU1M9MP,Physical Store,EMP009,0,Completed,3373.5,168.68,3204.82,512.77,3717.59
TXN012285,2026-01-26,20:09:40,BR008,CUST00317,PROD057,4,58.24,0.1,0.16,Cash,,Physical Store,EMP008,0,Completed,232.96,23.3,209.66,33.55,243.21
TXN012286,2025-03-17,13:04:24,BR002,CUST01775,PROD025,3,55.54,0.05,0.16,M-Pesa,PTUP8M072R,Physical Store,EMP026,0,Completed,166.62,8.33,158.29,25.33,183.62
TXN012287,2026-07-25,08:23:09,BR009,CUST00940,PROD092,2,296.57,0,0.16,M-Pesa,JJ7H2ULGK1,Online,EMP009,150,Completed,593.14,0.0,593.14,94.9,838.04
TXN012288,2026-07-06,16:09:14,BR007,CUST02110,PROD111,4,587.81,0.1,0.16,M-Pesa,HA84EENS37,Physical Store,EMP031,0,Cancelled,2351.24,235.12,2116.12,338.58,0
TXN012289,2025-04-15,16:47:05,BR012,CUST01241,PROD078,3,126.55,0.05,0.16,Cash,,Physical Store,EMP024,0,Completed,379.65,18.98,360.67,57.71,418.38
TXN012290,2025-05-29,12:23:30,BR012,CUST00772,PROD022,3,176.92,0.05,0.16,M-Pesa,QX7XQATTCA,WhatsApp Order,EMP060,350,Completed,530.76,26.54,504.22,80.68,934.9
TXN012291,2025-10-29,12:26:36,BR006,CUST00635,PROD090,1,51.96,0,0.16,Card,,Physical Store,EMP018,0,Completed,51.96,0.0,51.96,8.31,60.27
TXN012292,2026-02-21,08:15:19,BR009,CUST00685,PROD043,4,321.0,0,0.16,Cash,,Physical Store,EMP057,0,Completed,1284.0,0.0,1284.0,205.44,1489.44
TXN012293,2025-10-30,17:23:52,BR012,CUST01500,PROD074,2,310.51,0.1,0.16,M-Pesa,R2B7WIN8CA,Physical Store,EMP060,0,Completed,621.02,62.1,558.92,89.43,648.35
TXN012294,2025-01-11,20:32:45,BR007,CUST01785,PROD024,3,800.89,0.05,0.16,M-Pesa,KD4OU2SJES,Physical Store,EMP055,0,Completed,2402.67,120.13,2282.54,365.21,2647.75
TXN012295,2025-07-22,16:16:34,BR007,CUST00117,PROD070,3,491.74,0.15,0.16,M-Pesa,RC7P230930,Physical Store,EMP019,0,Completed,1475.22,221.28,1253.94,200.63,1454.57
TXN012296,2026-03-04,09:49:27,BR004,CUST02903,PROD091,2,270.82,0.15,0.16,M-Pesa,0RY9K16TCT,Physical Store,EMP040,0,Completed,541.64,81.25,460.39,73.66,534.05
TXN012297,2025-11-13,20:39:16,BR007,CUST02231,PROD041,2,294.57,0,0.16,M-Pesa,ZIWAP0SOBR,Physical Store,EMP019,0,Completed,589.14,0.0,589.14,94.26,683.4
TXN012298,2025-07-02,16:51:55,BR004,CUST01602,PROD019,4,224.71,0,0.16,M-Pesa,JUKK8UAK3Y,Physical Store,EMP052,0,Completed,898.84,0.0,898.84,143.81,1042.65
TXN012299,2026-06-16,18:05:18,BR006,CUST01342,PROD001,3,205.87,0.05,0.16,Bank Transfer,,Physical Store,EMP054,0,Completed,617.61,30.88,586.73,93.88,680.61
TXN012300,2025-03-31,16:52:31,BR003,CUST02544,PROD041,2,306.43,0.05,0.16,Cash,,Physical Store,EMP051,0,Completed,612.86,30.64,582.22,93.16,675.38
TXN012301,2025-02-19,12:20:26,BR010,CUST00005,PROD022,4,177.02,0.1,0.16,M-Pesa,B8W4K0AYMN,Physical Store,EMP022,0,Completed,708.08,70.81,637.27,101.96,739.23
TXN012302,2025-12-28,11:58:08,BR009,CUST00727,PROD105,3,325.52,0,0.16,M-Pesa,XBSHCVVZJ1,Online,EMP009,250,Completed,976.56,0.0,976.56,156.25,1382.81
TXN012303,2026-07-10,18:38:45,BR002,CUST01321,PROD034,3,133.81,0,0.16,M-Pesa,CSX54RSK0I,Physical Store,EMP002,0,Completed,401.43,0.0,401.43,64.23,465.66
TXN012304,2026-01-11,17:23:43,BR006,CUST00027,PROD003,3,234.98,0.1,0.16,M-Pesa,M06RPRRABC,Online,EMP030,250,Completed,704.94,70.49,634.45,101.51,985.96
TXN012305,2025-02-03,19:10:19,BR006,CUST02254,PROD039,1,849.8,0.05,0.16,Card,,Online,EMP042,200,Completed,849.8,42.49,807.31,129.17,1136.48
TXN012306,2025-03-12,19:38:15,BR001,CUST00293,PROD069,3,3657.11,0,0.16,Cash,,Physical Store,EMP037,0,Completed,10971.33,0.0,10971.33,1755.41,12726.74
TXN012307,2026-06-13,12:24:59,BR001,CUST01528,PROD059,2,246.97,0.15,0.16,Cash,,Physical Store,EMP001,0,Cancelled,493.94,74.09,419.85,67.18,0
TXN012308,2026-02-23,10:51:15,BR011,CUST01254,PROD003,2,228.17,0,0.16,Card,,Physical Store,EMP011,0,Completed,456.34,0.0,456.34,73.01,529.35
TXN012309,2025-05-10,13:50:08,BR006,CUST00249,PROD093,2,942.14,0.1,0.16,M-Pesa,HFT7674JCD,Physical Store,EMP054,0,Completed,1884.28,188.43,1695.85,271.34,1967.19
TXN012310,2025-11-17,13:23:03,BR008,CUST01180,PROD076,2,321.28,0,0.16,Cash,,Physical Store,EMP032,0,Completed,642.56,0.0,642.56,102.81,745.37
TXN012311,2025-06-13,08:13:03,BR009,CUST01174,PROD084,1,101.27,0,0.16,M-Pesa,3Z2SSP1N6M,Physical Store,EMP057,0,Completed,101.27,0.0,101.27,16.2,117.47
TXN012312,2025-03-27,14:09:25,BR008,CUST02192,PROD058,1,87.97,0.05,0.16,M-Pesa,36YW8UJR0S,Physical Store,EMP044,0,Completed,87.97,4.4,83.57,13.37,96.94
TXN012313,2025-03-26,11:50:47,BR009,CUST02793,PROD042,1,254.38,0.15,0.16,Card,,Physical Store,EMP057,0,Completed,254.38,38.16,216.22,34.6,250.82
TXN012314,2025-12-03,17:48:31,BR011,CUST02394,PROD033,2,155.82,0,0.16,M-Pesa,FWJA9XBB5Y,Physical Store,EMP011,0,Completed,311.64,0.0,311.64,49.86,361.5
TXN012315,2026-01-18,14:44:45,BR004,CUST02664,PROD106,2,293.06,0.15,0.16,Bank Transfer,,Physical Store,EMP052,0,Completed,586.12,87.92,498.2,79.71,577.91
TXN012316,2026-07-29,16:26:50,BR008,CUST01791,PROD018,1,239.61,0.05,0.16,M-Pesa,U4313YB2M8,Physical Store,EMP056,0,Completed,239.61,11.98,227.63,36.42,264.05
TXN012317,2026-07-23,09:13:50,BR007,CUST01628,PROD022,1,187.1,0,0.16,M-Pesa,R38CSUR2ZM,Physical Store,EMP007,0,Completed,187.1,0.0,187.1,29.94,217.04
TXN012318,2025-05-15,16:45:32,BR002,CUST02966,PROD101,4,2962.05,0.05,0.16,Bank Transfer,,Online,EMP038,200,Completed,11848.2,592.41,11255.79,1800.93,13256.72
TXN012319,2026-03-28,18:49:54,BR008,CUST02079,PROD059,1,235.81,0,0.16,Cash,,Physical Store,EMP008,0,Completed,235.81,0.0,235.81,37.73,273.54
TXN012320,2026-06-27,11:54:37,BR001,CUST02407,PROD057,8,62.12,0.05,0.16,Cash,,Physical Store,EMP013,0,Completed,496.96,24.85,472.11,75.54,547.65
TXN012321,2025-07-28,15:27:36,BR012,CUST01086,PROD098,3,146.69,0,0.16,Card,,Online,EMP048,300,Completed,440.07,0.0,440.07,70.41,810.48
TXN012322,2026-06-12,20:12:13,BR010,CUST02791,PROD028,2,418.18,0,0.16,Card,,WhatsApp Order,EMP058,250,Completed,836.36,0.0,836.36,133.82,1220.18
TXN012323,2026-04-07,11:18:16,BR012,CUST00414,PROD075,3,317.5,0.15,0.16,Bank Transfer,,Online,EMP036,200,Completed,952.5,142.88,809.62,129.54,1139.16
TXN012324,2026-08-03,09:16:48,BR005,CUST00308,PROD061,1,2174.51,0,0.16,M-Pesa,IDPWGBE2ZU,Physical Store,EMP041,0,Completed,2174.51,0.0,2174.51,347.92,2522.43
TXN012325,2025-05-22,10:01:03,BR004,CUST01752,PROD005,1,3366.31,0.1,0.16,M-Pesa,MCXAYOA2DF,Physical Store,EMP016,0,Refunded,3366.31,336.63,3029.68,484.75,-3514.43
TXN012326,2025-05-24,14:10:55,BR002,CUST02607,PROD057,1,60.86,0,0.16,M-Pesa,UEUMZRJ4PQ,Physical Store,EMP050,0,Completed,60.86,0.0,60.86,9.74,70.6
TXN012327,2026-05-24,08:21:40,BR003,CUST02365,PROD100,5,615.87,0.05,0.16,Card,,Physical Store,EMP039,0,Refunded,3079.35,153.97,2925.38,468.06,-3393.44
TXN012328,2026-04-13,09:07:40,BR003,CUST00159,PROD051,5,217.67,0.1,0.16,Bank Transfer,,WhatsApp Order,EMP051,400,Completed,1088.35,108.83,979.52,156.72,1536.24
TXN012329,2026-04-06,13:03:04,BR011,CUST02773,PROD115,1,174.02,0.05,0.16,Bank Transfer,,Physical Store,EMP011,0,Completed,174.02,8.7,165.32,26.45,191.77
TXN012330,2025-05-22,10:54:28,BR007,CUST02691,PROD118,1,279.12,0.05,0.16,Bank Transfer,,Physical Store,EMP007,0,Completed,279.12,13.96,265.16,42.43,307.59
TXN012331,2026-04-07,12:17:16,BR009,CUST02948,PROD009,1,312.92,0,0.16,Bank Transfer,,Physical Store,EMP021,0,Refunded,312.92,0.0,312.92,50.07,-362.99
TXN012332,2026-01-25,13:28:35,BR006,CUST01991,PROD019,3,233.98,0,0.16,Card,,Physical Store,EMP006,0,Completed,701.94,0.0,701.94,112.31,814.25
TXN012333,2025-08-11,14:31:08,BR011,CUST00117,PROD027,1,228.77,0.05,0.16,M-Pesa,9RJ35FPCD1,Physical Store,EMP047,0,Completed,228.77,11.44,217.33,34.77,252.1
TXN012334,2025-04-04,13:39:36,BR003,CUST02519,PROD084,3,100.29,0,0.16,M-Pesa,APWBAOUDE1,Online,EMP015,200,Completed,300.87,0.0,300.87,48.14,549.01
TXN012335,2025-11-09,11:54:59,BR009,CUST02628,PROD012,4,192.14,0,0.16,M-Pesa,LGZV8T2U0Y,Physical Store,EMP033,0,Completed,768.56,0.0,768.56,122.97,891.53
TXN012336,2025-03-09,16:49:51,BR005,CUST02374,PROD011,2,491.89,0,0.16,M-Pesa,WCW88QUU87,Physical Store,EMP029,0,Completed,983.78,0.0,983.78,157.4,1141.18
TXN012337,2025-02-14,15:09:56,BR006,CUST02985,PROD057,1,59.69,0.15,0.16,M-Pesa,4WC0BYZ33E,Online,EMP006,150,Completed,59.69,8.95,50.74,8.12,208.86
TXN012338,2026-07-31,18:26:07,BR002,CUST02305,PROD108,1,168.55,0,0.16,Cash,,Physical Store,EMP014,0,Completed,168.55,0.0,168.55,26.97,195.52
TXN012339,2025-10-29,09:57:56,BR007,CUST00693,PROD089,2,88.19,0.05,0.16,Card,,Physical Store,EMP043,0,Completed,176.38,8.82,167.56,26.81,194.37
TXN012340,2025-12-20,18:15:39,BR011,CUST01660,PROD060,2,417.43,0.05,0.16,Card,,Online,EMP035,200,Completed,834.86,41.74,793.12,126.9,1120.02
TXN012341,2026-07-09,12:55:44,BR007,CUST00983,PROD090,1,49.46,0.1,0.16,M-Pesa,7YSI0TYZYR,Physical Store,EMP007,0,Completed,49.46,4.95,44.51,7.12,51.63
TXN012342,2026-06-27,10:03:51,BR003,CUST01171,PROD067,2,185.31,0,0.16,M-Pesa,U69VJK0SNL,Physical Store,EMP015,0,Completed,370.62,0.0,370.62,59.3,429.92
TXN012343,2025-06-18,11:08:31,BR008,CUST01107,PROD064,10,1453.38,0,0.16,M-Pesa,JZJRA5J5S3,Online,EMP032,150,Completed,14533.8,0.0,14533.8,2325.41,17009.21
TXN012344,2025-02-07,15:07:40,BR012,CUST00513,PROD095,3,284.86,0.05,0.16,M-Pesa,1SQA1B61LQ,Online,EMP060,0,Cancelled,854.58,42.73,811.85,129.9,0
TXN012345,2026-04-02,10:45:30,BR004,CUST01392,PROD057,2,58.24,0.15,0.16,M-Pesa,QWD19ZPOBV,Physical Store,EMP052,0,Completed,116.48,17.47,99.01,15.84,114.85
TXN012346,2025-09-01,09:22:02,BR011,CUST00600,PROD107,1,487.97,0,0.16,M-Pesa,YIZF1AQIRS,Online,EMP023,400,Completed,487.97,0.0,487.97,78.08,966.05
TXN012347,2026-08-07,14:10:59,BR005,CUST00853,PROD092,2,291.13,0,0.16,Cash,,Physical Store,EMP053,0,Completed,582.26,0.0,582.26,93.16,675.42
TXN012348,2026-05-21,13:24:09,BR011,CUST02929,PROD119,5,2609.46,0.1,0.16,M-Pesa,YKQG5WRT4Y,WhatsApp Order,EMP035,200,Completed,13047.3,1304.73,11742.57,1878.81,13821.38
TXN012349,2025-03-03,14:57:57,BR001,CUST01495,PROD041,1,306.16,0.15,0.16,M-Pesa,IPEV0KEVK7,WhatsApp Order,EMP013,350,Completed,306.16,45.92,260.24,41.64,651.88
TXN012350,2026-01-01,15:58:37,BR007,CUST01177,PROD102,2,499.79,0.1,0.16,M-Pesa,E4WZ33T7WZ,Physical Store,EMP031,0,Completed,999.58,99.96,899.62,143.94,1043.56
TXN012351,2026-03-18,11:27:22,BR003,CUST00535,PROD110,3,72.59,0,0.16,M-Pesa,DJU49ZLK1X,Physical Store,EMP039,0,Completed,217.77,0.0,217.77,34.84,252.61
TXN012352,2025-10-31,11:47:26,BR006,CUST02538,PROD026,1,91.22,0,0.16,M-Pesa,MB3B1VXBIQ,Physical Store,EMP054,0,Completed,91.22,0.0,91.22,14.6,105.82
TXN012353,2026-06-10,19:08:46,BR008,CUST00881,PROD058,1,86.14,0,0.16,M-Pesa,DKCMITI0SZ,Physical Store,EMP032,0,Completed,86.14,0.0,86.14,13.78,99.92
TXN012354,2025-08-18,18:39:48,BR003,CUST00039,PROD067,2,194.8,0.05,0.16,Card,,WhatsApp Order,EMP015,250,Completed,389.6,19.48,370.12,59.22,679.34
TXN012355,2026-02-28,17:43:44,BR006,CUST01486,PROD037,1,4155.24,0.05,0.16,M-Pesa,3ZYQ71NO30,Physical Store,EMP018,0,Completed,4155.24,207.76,3947.48,631.6,4579.08
TXN012356,2025-04-29,11:21:30,BR003,CUST02349,PROD009,1,318.93,0.05,0.16,M-Pesa,Y8C4FSPGBJ,Physical Store,EMP039,0,Completed,318.93,15.95,302.98,48.48,351.46
TXN012357,2026-07-18,12:52:44,BR005,CUST01691,PROD020,1,246.67,0,0.16,Card,,Online,EMP029,200,Completed,246.67,0.0,246.67,39.47,486.14
TXN012358,2026-02-23,14:42:17,BR002,CUST02051,PROD080,3,935.12,0,0.16,Card,,WhatsApp Order,EMP014,350,Completed,2805.36,0.0,2805.36,448.86,3604.22
TXN012359,2025-02-20,16:52:42,BR007,CUST01300,PROD018,1,238.91,0.1,0.16,M-Pesa,BMLJZ5DCLW,Physical Store,EMP007,0,Completed,238.91,23.89,215.02,34.4,249.42
TXN012360,2025-08-10,15:38:44,BR007,CUST01749,PROD115,6,174.34,0,0.16,Cash,,Physical Store,EMP043,0,Completed,1046.04,0.0,1046.04,167.37,1213.41
TXN012361,2025-11-15,16:38:23,BR012,CUST01810,PROD030,2,95.86,0,0.16,Cash,,Physical Store,EMP036,0,Completed,191.72,0.0,191.72,30.68,222.4
TXN012362,2025-10-24,19:33:42,BR011,CUST00649,PROD082,1,221.82,0,0.16,Cash,,Online,EMP011,200,Completed,221.82,0.0,221.82,35.49,457.31
TXN012363,2025-08-22,12:26:47,BR008,CUST02965,PROD112,1,945.98,0.05,0.16,M-Pesa,7OEYTDZX9L,Physical Store,EMP020,0,Completed,945.98,47.3,898.68,143.79,1042.47
TXN012364,2026-08-30,14:26:18,BR005,CUST00434,PROD085,2,2135.93,0,0.16,M-Pesa,QWG8ZXWZ43,Physical Store,EMP029,0,Completed,4271.86,0.0,4271.86,683.5,4955.36
TXN012365,2025-06-08,18:22:15,BR010,CUST02679,PROD106,4,301.99,0,0.16,M-Pesa,HLXPWOHYIM,Online,EMP046,300,Completed,1207.96,0.0,1207.96,193.27,1701.23
TXN012366,2026-01-10,16:23:48,BR001,CUST00769,PROD062,1,108.08,0.05,0.16,Bank Transfer,,Online,EMP013,350,Completed,108.08,5.4,102.68,16.43,469.11
TXN012367,2026-05-04,14:49:56,BR010,CUST00968,PROD023,1,1463.5,0,0.16,M-Pesa,BJJ37KSHXY,Physical Store,EMP034,0,Completed,1463.5,0.0,1463.5,234.16,1697.66
TXN012368,2025-11-10,09:47:29,BR001,CUST00877,PROD006,3,505.3,0.05,0.16,Card,,Physical Store,EMP037,0,Completed,1515.9,75.8,1440.1,230.42,1670.52
TXN012369,2025-12-22,19:08:14,BR003,CUST01209,PROD066,1,202.52,0.15,0.16,M-Pesa,SE2XB45HB3,Online,EMP003,200,Completed,202.52,30.38,172.14,27.54,399.68
TXN012370,2025-04-12,08:09:46,BR001,CUST01163,PROD008,1,496.54,0,0.16,M-Pesa,7RFC73DHB9,Physical Store,EMP049,0,Completed,496.54,0.0,496.54,79.45,575.99
TXN012371,2025-08-29,20:16:16,BR009,CUST02075,PROD096,2,2028.54,0,0.16,M-Pesa,ZR2PCQGG9M,WhatsApp Order,EMP057,300,Completed,4057.08,0.0,4057.08,649.13,5006.21
TXN012372,2026-01-06,14:11:21,BR005,CUST02009,PROD090,1,51.25,0.15,0.16,Bank Transfer,,Physical Store,EMP053,0,Completed,51.25,7.69,43.56,6.97,50.53
TXN012373,2025-04-11,15:13:02,BR001,CUST00821,PROD006,1,515.71,0,0.16,M-Pesa,R6MINY5B7P,Physical Store,EMP037,0,Completed,515.71,0.0,515.71,82.51,598.22
TXN012374,2026-03-22,11:09:48,BR010,CUST00752,PROD013,3,2247.86,0.05,0.16,M-Pesa,3NT6ATLIC7,Physical Store,EMP034,0,Completed,6743.58,337.18,6406.4,1025.02,7431.42
TXN012375,2025-06-07,17:38:46,BR012,CUST02427,PROD054,8,222.17,0.05,0.16,M-Pesa,IB3D7RUQ6G,Physical Store,EMP012,0,Completed,1777.36,88.87,1688.49,270.16,1958.65
TXN012376,2025-07-24,17:38:59,BR009,CUST00177,PROD060,2,423.53,0.05,0.16,Bank Transfer,,Online,EMP045,350,Completed,847.06,42.35,804.71,128.75,1283.46
TXN012377,2025-11-30,16:58:08,BR009,CUST01669,PROD055,10,1570.22,0.05,0.16,Card,,Physical Store,EMP021,0,Completed,15702.2,785.11,14917.09,2386.73,17303.82
TXN012378,2025-12-10,15:32:54,BR005,CUST01263,PROD052,1,133.28,0,0.16,M-Pesa,P30LOPRJ7N,Physical Store,EMP053,0,Completed,133.28,0.0,133.28,21.32,154.6
TXN012379,2026-06-22,17:50:23,BR001,CUST01204,PROD115,1,171.32,0,0.16,Bank Transfer,,Physical Store,EMP037,0,Completed,171.32,0.0,171.32,27.41,198.73
TXN012380,2026-02-09,11:28:36,BR006,CUST00894,PROD063,4,492.69,0,0.16,Card,,Physical Store,EMP018,0,Completed,1970.76,0.0,1970.76,315.32,2286.08
TXN012381,2026-02-01,12:18:47,BR006,CUST01568,PROD117,4,2474.67,0.05,0.16,M-Pesa,A1MZAFFKJ5,Physical Store,EMP030,0,Completed,9898.68,494.93,9403.75,1504.6,10908.35
TXN012382,2025-11-20,12:16:16,BR005,CUST02763,PROD106,2,292.0,0.1,0.16,Card,,Physical Store,EMP029,0,Completed,584.0,58.4,525.6,84.1,609.7
TXN012383,2025-06-18,18:51:52,BR005,CUST00116,PROD027,2,219.28,0,0.16,M-Pesa,FWD3G5IUC5,Physical Store,EMP041,0,Completed,438.56,0.0,438.56,70.17,508.73
TXN012384,2026-05-24,11:26:09,BR006,CUST00238,PROD097,1,125.12,0.1,0.16,Bank Transfer,,Physical Store,EMP030,0,Completed,125.12,12.51,112.61,18.02,130.63
TXN012385,2025-09-21,16:42:23,BR010,CUST02347,PROD069,2,3451.55,0.05,0.16,Bank Transfer,,Online,EMP010,400,Completed,6903.1,345.16,6557.94,1049.27,8007.21
TXN012386,2025-07-26,09:27:47,BR011,CUST00268,PROD049,2,565.46,0.1,0.16,M-Pesa,IUGRFJ2YCJ,Physical Store,EMP047,0,Completed,1130.92,113.09,1017.83,162.85,1180.68
TXN012387,2025-12-04,18:54:08,BR005,CUST00950,PROD006,2,520.91,0,0.16,Card,,Online,EMP029,150,Completed,1041.82,0.0,1041.82,166.69,1358.51
TXN012388,2025-04-20,20:42:24,BR009,CUST01074,PROD106,2,297.3,0,0.16,M-Pesa,7VYC35D3QA,Physical Store,EMP045,0,Completed,594.6,0.0,594.6,95.14,689.74
TXN012389,2026-04-26,10:56:48,BR001,CUST02303,PROD067,2,189.25,0.05,0.16,Card,,Physical Store,EMP001,0,Completed,378.5,18.93,359.57,57.53,417.1
TXN012390,2026-02-06,19:07:43,BR012,CUST01042,PROD027,1,217.33,0.15,0.16,Cash,,Physical Store,EMP060,0,Completed,217.33,32.6,184.73,29.56,214.29
TXN012391,2026-03-24,09:07:22,BR002,CUST02893,PROD010,2,313.77,0.15,0.16,M-Pesa,HT0GA9IINQ,Physical Store,EMP002,0,Completed,627.54,94.13,533.41,85.35,618.76
TXN012392,2025-06-01,19:08:30,BR005,CUST00177,PROD094,2,68.12,0.05,0.16,M-Pesa,47K01QBRR8,Physical Store,EMP041,0,Completed,136.24,6.81,129.43,20.71,150.14
TXN012393,2025-03-23,18:12:12,BR003,CUST02592,PROD062,5,106.22,0.05,0.16,Card,,Physical Store,EMP003,0,Completed,531.1,26.56,504.54,80.73,585.27
TXN012394,2026-05-18,20:07:53,BR009,CUST02943,PROD018,1,246.79,0.1,0.16,M-Pesa,FZPMJHAKWU,WhatsApp Order,EMP033,200,Completed,246.79,24.68,222.11,35.54,457.65
TXN012395,2025-09-10,18:12:17,BR001,CUST02926,PROD092,2,292.83,0,0.16,M-Pesa,ZQ3B45UVUZ,Physical Store,EMP001,0,Completed,585.66,0.0,585.66,93.71,679.37
TXN012396,2026-05-17,17:39:11,BR006,CUST00231,PROD018,1,254.78,0,0.16,M-Pesa,PFR3A8R7KF,Physical Store,EMP042,0,Completed,254.78,0.0,254.78,40.76,295.54
TXN012397,2026-07-09,13:16:12,BR011,CUST02834,PROD048,2,784.66,0,0.16,M-Pesa,U5H8UQXSKK,WhatsApp Order,EMP047,200,Completed,1569.32,0.0,1569.32,251.09,2020.41
TXN012398,2026-01-12,10:18:54,BR001,CUST02158,PROD090,2,50.31,0.05,0.16,Cash,,Online,EMP049,350,Completed,100.62,5.03,95.59,15.29,460.88
TXN012399,2025-04-02,10:43:34,BR012,CUST00262,PROD070,1,495.67,0.1,0.16,M-Pesa,5QD33X7OZH,Online,EMP036,200,Completed,495.67,49.57,446.1,71.38,717.48
TXN012400,2025-05-27,08:34:13,BR001,CUST02911,PROD022,5,181.26,0,0.16,M-Pesa,4A0B9UTO82,Physical Store,EMP013,0,Completed,906.3,0.0,906.3,145.01,1051.31
TXN012401,2025-09-10,09:59:53,BR009,CUST01606,PROD098,6,154.48,0.05,0.16,Card,,Physical Store,EMP021,0,Completed,926.88,46.34,880.54,140.89,1021.43
TXN012402,2026-03-08,08:51:04,BR001,CUST00836,PROD086,3,250.75,0.05,0.16,M-Pesa,HUOTGSN448,Physical Store,EMP013,0,Completed,752.25,37.61,714.64,114.34,828.98
TXN012403,2025-10-05,20:46:38,BR002,CUST00945,PROD009,1,309.02,0,0.16,M-Pesa,O1IS1UHVQH,Physical Store,EMP014,0,Completed,309.02,0.0,309.02,49.44,358.46
TXN012404,2026-07-09,09:46:06,BR007,CUST02222,PROD044,3,323.79,0,0.16,Card,,Physical Store,EMP007,0,Completed,971.37,0.0,971.37,155.42,1126.79
TXN012405,2025-09-24,12:12:43,BR009,CUST02881,PROD059,1,246.08,0.15,0.16,Cash,,Physical Store,EMP045,0,Completed,246.08,36.91,209.17,33.47,242.64
TXN012406,2025-12-14,12:04:21,BR004,CUST02261,PROD103,1,549.74,0.1,0.16,Cash,,Physical Store,EMP028,0,Completed,549.74,54.97,494.77,79.16,573.93
TXN012407,2025-06-11,10:39:28,BR005,CUST02544,PROD057,3,58.54,0.05,0.16,M-Pesa,HRXSLC37IS,Physical Store,EMP041,0,Completed,175.62,8.78,166.84,26.69,193.53
